ID,URL,Handle,BLM,Juneteenth,Money,Formal Statement
1273710535977172992,https://twitter.com/FannieMae/status/1273710535977172992,FannieMae,FALSE,TRUE,FALSE,FALSE
1283060033811558400,https://twitter.com/blackinfonet/status/1283060033811558400,blackinfonet,FALSE,FALSE,FALSE,FALSE
1278014661460471810,https://twitter.com/BofA_News/status/1278014661460471810,BofA_News,FALSE,FALSE,FALSE,FALSE
1273989906008850433,https://twitter.com/BofA_News/status/1273989906008850433,BofA_News,FALSE,TRUE,FALSE,FALSE
1273647238363836417,https://twitter.com/BankofAmerica/status/1273647238363836417,BankofAmerica,FALSE,FALSE,FALSE,FALSE
1267788917660516354,https://twitter.com/BofA_News/status/1267788917660516354,BofA_News,FALSE,FALSE,TRUE,TRUE
1266539993205338112,https://twitter.com/BofA_News/status/1266539993205338112,BofA_News,FALSE,FALSE,FALSE,FALSE
1267598182504161285,https://twitter.com/HomeDepot/status/1267598182504161285,HomeDepot,FALSE,FALSE,TRUE,TRUE
1269996893544894465,https://twitter.com/comcast/status/1269996893544894465,comcast,FALSE,FALSE,TRUE,FALSE
1273989195426680832,https://twitter.com/AnthemBCBS/status/1273989195426680832,AnthemBCBS,FALSE,TRUE,TRUE,FALSE
1269993872672817153,https://twitter.com/AnthemInc/status/1269993872672817153,AnthemInc,FALSE,FALSE,TRUE,TRUE
1267470605835800577,https://twitter.com/AnthemInc/status/1267470605835800577,AnthemInc,FALSE,FALSE,FALSE,TRUE
1274076899761889280,https://twitter.com/WellsFargo/status/1274076899761889280,WellsFargo,FALSE,TRUE,FALSE,TRUE
1274021594759860224,https://twitter.com/WellsFargo/status/1274021594759860224,WellsFargo,TRUE,FALSE,TRUE,TRUE
1267849062713372676,https://twitter.com/WellsFargo/status/1267849062713372676,WellsFargo,FALSE,FALSE,FALSE,TRUE
1283461398346043392,https://twitter.com/Citi/status/1283461398346043392,Citi,FALSE,FALSE,FALSE,FALSE
1277965117531942912,https://twitter.com/Citi/status/1277965117531942912,Citi,FALSE,FALSE,TRUE,FALSE
1277663130978603009,https://twitter.com/Citi/status/1277663130978603009,Citi,FALSE,FALSE,TRUE,FALSE
1277704648183500801,https://twitter.com/Citi/status/1277704648183500801,Citi,FALSE,FALSE,TRUE,FALSE
1277650541439565829,https://twitter.com/Citi/status/1277650541439565829,Citi,FALSE,FALSE,TRUE,TRUE
1276546712841203714,https://twitter.com/PRWeekUS/status/1276546712841203714,PRWeekUS,FALSE,FALSE,FALSE,TRUE
1276613708433809409,https://twitter.com/Citi/status/1276613708433809409,Citi,FALSE,FALSE,FALSE,FALSE
1276594831809183746,https://twitter.com/Citi/status/1276594831809183746,Citi,FALSE,FALSE,FALSE,FALSE
1275550549379813379,https://twitter.com/BrianKReaves/status/1275550549379813379,BrianKReaves,TRUE,TRUE,TRUE,TRUE
1267551457412370432,https://twitter.com/MichaelDell/status/1267551457412370432,MichaelDell,FALSE,FALSE,FALSE,TRUE
1280893179311591424,https://twitter.com/JNJNews/status/1280893179311591424,JNJNews,FALSE,FALSE,TRUE,TRUE
1279414746496843776,https://twitter.com/JNJNews/status/1279414746496843776,JNJNews,TRUE,FALSE,TRUE,FALSE
1278013551488237568,https://twitter.com/JNJNews/status/1278013551488237568,JNJNews,FALSE,FALSE,FALSE,FALSE
1276877993412120576,https://twitter.com/JNJNews/status/1276877993412120576,JNJNews,FALSE,FALSE,FALSE,FALSE
1273956216704770049,https://twitter.com/JNJNews/status/1273956216704770049,JNJNews,FALSE,FALSE,FALSE,FALSE
1271053581974634496,https://twitter.com/JNJNews/status/1271053581974634496,JNJNews,FALSE,FALSE,FALSE,FALSE
1270146461632782337,https://twitter.com/JNJInnovation/status/1270146461632782337,JNJInnovation,FALSE,FALSE,FALSE,FALSE
1270712493044666375,https://twitter.com/JNJNews/status/1270712493044666375,JNJNews,FALSE,FALSE,FALSE,FALSE
1270102754825027586,https://twitter.com/JNJNews/status/1270102754825027586,JNJNews,FALSE,FALSE,FALSE,FALSE
1268307271618048001,https://twitter.com/CBCFInc/status/1268307271618048001,CBCFInc,FALSE,FALSE,FALSE,FALSE
1268158073551630336,https://twitter.com/SquawkCNBC/status/1268158073551630336,SquawkCNBC,FALSE,FALSE,FALSE,TRUE
1268585827740921856,https://twitter.com/JNJNews/status/1268585827740921856,JNJNews,FALSE,FALSE,FALSE,TRUE
1267888915060592640,https://twitter.com/JNJNews/status/1267888915060592640,JNJNews,TRUE,FALSE,TRUE,TRUE
1267925408877629444,https://twitter.com/StateFarm/status/1267925408877629444,StateFarm,FALSE,FALSE,TRUE,FALSE
1283491529919791104,https://twitter.com/StateFarm/status/1283491529919791104,StateFarm,FALSE,FALSE,FALSE,FALSE
1274003052001886208,https://twitter.com/NatUrbanLeague/status/1274003052001886208,NatUrbanLeague,FALSE,TRUE,FALSE,FALSE
1274031726696816641,https://twitter.com/StateFarm/status/1274031726696816641,StateFarm,FALSE,TRUE,FALSE,FALSE
1273689050688425984,https://twitter.com/StateFarm/status/1273689050688425984,StateFarm,TRUE,FALSE,FALSE,FALSE
1268926513593888768,https://twitter.com/StateFarm/status/1268926513593888768,StateFarm,FALSE,FALSE,TRUE,FALSE
1267627739537911810,https://twitter.com/StateFarm/status/1267627739537911810,StateFarm,FALSE,FALSE,TRUE,FALSE
1272868316160438274,https://twitter.com/TargetNews/status/1272868316160438274,TargetNews,FALSE,TRUE,FALSE,FALSE
1269081577474138113,https://twitter.com/TargetNews/status/1269081577474138113,TargetNews,FALSE,FALSE,FALSE,FALSE
1268924275597160450,https://twitter.com/TargetNews/status/1268924275597160450,TargetNews,FALSE,FALSE,TRUE,TRUE
1266493082163392516,https://twitter.com/TargetNews/status/1266493082163392516,TargetNews,FALSE,FALSE,FALSE,TRUE
1267829018398568451,https://twitter.com/IBM/status/1267829018398568451,IBM,FALSE,FALSE,FALSE,FALSE
1271127636698415104,https://twitter.com/FreddieMac/status/1271127636698415104,FreddieMac,FALSE,FALSE,FALSE,TRUE
1270138484624207872,https://twitter.com/UPS/status/1270138484624207872,UPS,FALSE,FALSE,TRUE,TRUE
1280875675260538880,https://twitter.com/UPS/status/1280875675260538880,UPS,FALSE,FALSE,FALSE,TRUE
1275863908209831936,https://twitter.com/UPSPolicy/status/1275863908209831936,UPSPolicy,FALSE,FALSE,FALSE,TRUE
1273980538177667072,https://twitter.com/UPS/status/1273980538177667072,UPS,FALSE,TRUE,FALSE,FALSE
1270832636169158668,https://twitter.com/UPS/status/1270832636169158668,UPS,FALSE,FALSE,TRUE,TRUE
1278134016093368323,https://twitter.com/Lowes/status/1278134016093368323,Lowes,FALSE,FALSE,FALSE,FALSE
1271100791378653185,https://twitter.com/Lowes/status/1271100791378653185,Lowes,FALSE,FALSE,TRUE,FALSE
1281008654632849410,https://twitter.com/intel/status/1281008654632849410,intel,FALSE,FALSE,TRUE,FALSE
1267686382849441792,https://twitter.com/intel/status/1267686382849441792,intel,TRUE,FALSE,FALSE,FALSE
1267344628426178567,https://twitter.com/intel/status/1267344628426178567,intel,TRUE,FALSE,TRUE,TRUE
1266844332214140931,https://twitter.com/WeAreIntel/status/1266844332214140931,WeAreIntel,FALSE,FALSE,FALSE,FALSE
1283420099722964992,https://twitter.com/Facebook/status/1283420099722964992,Facebook,FALSE,FALSE,FALSE,FALSE
1278013664381906944,https://twitter.com/Facebook/status/1278013664381906944,Facebook,FALSE,FALSE,FALSE,FALSE
1277664294910353408,https://twitter.com/Facebook/status/1277664294910353408,Facebook,FALSE,FALSE,FALSE,FALSE
1277255856631844867,https://twitter.com/Facebook/status/1277255856631844867,Facebook,FALSE,FALSE,FALSE,FALSE
1273719677219246082,https://twitter.com/FBBusiness/status/1273719677219246082,FBBusiness,FALSE,FALSE,TRUE,FALSE
1273998130921390081,https://twitter.com/Facebook/status/1273998130921390081,Facebook,FALSE,TRUE,FALSE,FALSE
1276625044312121347,https://twitter.com/nbmbaahq/status/1276625044312121347,nbmbaahq,FALSE,FALSE,FALSE,FALSE
1276187853983305730,https://twitter.com/FedEx/status/1276187853983305730,FedEx,FALSE,FALSE,FALSE,FALSE
1275809975688929281,https://twitter.com/FedEx/status/1275809975688929281,FedEx,FALSE,FALSE,FALSE,FALSE
1275441579965075462,https://twitter.com/FedEx/status/1275441579965075462,FedEx,FALSE,FALSE,FALSE,FALSE
1275089236132270081,https://twitter.com/FedEx/status/1275089236132270081,FedEx,FALSE,FALSE,FALSE,FALSE
1273980028771078144,https://twitter.com/FedEx/status/1273980028771078144,FedEx,FALSE,TRUE,FALSE,FALSE
1273634602431766528,https://twitter.com/FedEx/status/1273634602431766528,FedEx,FALSE,FALSE,FALSE,FALSE
1273274571635003394,https://twitter.com/FedEx/status/1273274571635003394,FedEx,FALSE,FALSE,FALSE,FALSE
1271850113988808704,https://twitter.com/NCRMuseum/status/1271850113988808704,NCRMuseum,FALSE,TRUE,FALSE,FALSE
1271563948807110657,https://twitter.com/FedEx/status/1271563948807110657,FedEx,FALSE,FALSE,FALSE,FALSE
1271522661441495040,https://twitter.com/FedEx/status/1271522661441495040,FedEx,FALSE,FALSE,FALSE,FALSE
1267505133216321542,https://twitter.com/FedEx/status/1267505133216321542,FedEx,FALSE,FALSE,FALSE,TRUE
1273640657240948736,https://twitter.com/MetLife/status/1273640657240948736,MetLife,FALSE,FALSE,TRUE,FALSE
1267500880640835585,https://twitter.com/MetLife/status/1267500880640835585,MetLife,FALSE,FALSE,FALSE,TRUE
1267224613152571393,https://twitter.com/Disney/status/1267224613152571393,Disney,FALSE,FALSE,FALSE,FALSE
1268236683255795712,https://twitter.com/WaltDisneyCo/status/1268236683255795712,WaltDisneyCo,FALSE,FALSE,TRUE,FALSE
1273669345701486595,https://twitter.com/Humana/status/1273669345701486595,Humana,FALSE,FALSE,FALSE,FALSE
1270800824277622785,https://twitter.com/Humana/status/1270800824277622785,Humana,FALSE,FALSE,FALSE,FALSE
1272550798543781891,https://twitter.com/Prudential/status/1272550798543781891,Prudential,FALSE,FALSE,FALSE,TRUE
1283451050133991425,https://twitter.com/Prudential/status/1283451050133991425,Prudential,FALSE,FALSE,FALSE,TRUE
1278083611258953729,https://twitter.com/Prudential/status/1278083611258953729,Prudential,FALSE,FALSE,FALSE,TRUE
1274035065291407363,https://twitter.com/Prudential/status/1274035065291407363,Prudential,FALSE,TRUE,FALSE,TRUE
1271592388960702468,https://twitter.com/Prudential/status/1271592388960702468,Prudential,FALSE,FALSE,FALSE,TRUE
1268862613783490562,https://twitter.com/Prudential/status/1268862613783490562,Prudential,FALSE,FALSE,FALSE,FALSE
1268982522911784960,https://twitter.com/ADMupdates/status/1268982522911784960,ADMupdates,FALSE,FALSE,TRUE,FALSE
1273993449759322112,https://twitter.com/Albertsons/status/1273993449759322112,Albertsons,FALSE,TRUE,FALSE,FALSE
1271600434986102784,https://twitter.com/Albertsons/status/1271600434986102784,Albertsons,FALSE,FALSE,TRUE,TRUE
1269041561045630976,https://twitter.com/Albertsons/status/1269041561045630976,Albertsons,FALSE,FALSE,FALSE,TRUE
1281997700108636160,https://twitter.com/syscofoodie/status/1281997700108636160,syscofoodie,FALSE,FALSE,FALSE,FALSE
1281658219836866564,https://twitter.com/syscofoodie/status/1281658219836866564,syscofoodie,FALSE,FALSE,FALSE,FALSE
1273983667279466502,https://twitter.com/Sysco/status/1273983667279466502,Sysco,FALSE,TRUE,FALSE,FALSE
1268270659131641856,https://twitter.com/Sysco/status/1268270659131641856,Sysco,FALSE,FALSE,FALSE,FALSE
1267931637297434625,https://twitter.com/Sysco/status/1267931637297434625,Sysco,FALSE,FALSE,FALSE,FALSE
1280630170622332928,https://twitter.com/GS10KSmallBiz/status/1280630170622332928,GS10KSmallBiz,FALSE,FALSE,FALSE,FALSE
1280622626961084417,https://twitter.com/GS10KSmallBiz/status/1280622626961084417,GS10KSmallBiz,FALSE,FALSE,FALSE,FALSE
1280615073040433152,https://twitter.com/GS10KSmallBiz/status/1280615073040433152,GS10KSmallBiz,FALSE,FALSE,FALSE,FALSE
1280607527193972743,https://twitter.com/GS10KSmallBiz/status/1280607527193972743,GS10KSmallBiz,FALSE,FALSE,FALSE,FALSE
1280599977400639488,https://twitter.com/GS10KSmallBiz/status/1280599977400639488,GS10KSmallBiz,FALSE,FALSE,FALSE,FALSE
1280592426097356801,https://twitter.com/GS10KSmallBiz/status/1280592426097356801,GS10KSmallBiz,FALSE,FALSE,FALSE,FALSE
1280577325751468032,https://twitter.com/GS10KSmallBiz/status/1280577325751468032,GS10KSmallBiz,FALSE,FALSE,FALSE,FALSE
1280537072521154566,https://twitter.com/GS10KSmallBiz/status/1280537072521154566,GS10KSmallBiz,FALSE,FALSE,FALSE,FALSE
1278478572462759936,https://twitter.com/GoldmanSachs/status/1278478572462759936,GoldmanSachs,FALSE,FALSE,FALSE,FALSE
1278357706227748864,https://twitter.com/GoldmanSachs/status/1278357706227748864,GoldmanSachs,FALSE,FALSE,TRUE,FALSE
1277746239505924101,https://twitter.com/GoldmanSachs/status/1277746239505924101,GoldmanSachs,FALSE,FALSE,FALSE,FALSE
1276998815946543106,https://twitter.com/GoldmanSachs/status/1276998815946543106,GoldmanSachs,FALSE,FALSE,FALSE,FALSE
1276643971251519488,https://twitter.com/GoldmanSachs/status/1276643971251519488,GoldmanSachs,FALSE,FALSE,FALSE,FALSE
1276228743237906432,https://twitter.com/GoldmanSachs/status/1276228743237906432,GoldmanSachs,FALSE,FALSE,FALSE,FALSE
1276169102902640640,https://twitter.com/GoldmanSachs/status/1276169102902640640,GoldmanSachs,FALSE,TRUE,FALSE,TRUE
1276138154010054656,https://twitter.com/GoldmanSachs/status/1276138154010054656,GoldmanSachs,FALSE,FALSE,FALSE,FALSE
1275941079901224961,https://twitter.com/GoldmanSachs/status/1275941079901224961,GoldmanSachs,FALSE,FALSE,FALSE,FALSE
1275836090184843264,https://twitter.com/GoldmanSachs/status/1275836090184843264,GoldmanSachs,FALSE,FALSE,TRUE,FALSE
1275519070373322760,https://twitter.com/GoldmanSachs/status/1275519070373322760,GoldmanSachs,FALSE,FALSE,FALSE,FALSE
1275458677156306944,https://twitter.com/GoldmanSachs/status/1275458677156306944,GoldmanSachs,FALSE,FALSE,FALSE,FALSE
1273990477843517440,https://twitter.com/GoldmanSachs/status/1273990477843517440,GoldmanSachs,FALSE,TRUE,FALSE,FALSE
1273688638983942144,https://twitter.com/GoldmanSachs/status/1273688638983942144,GoldmanSachs,FALSE,FALSE,TRUE,FALSE
1273239095402209281,https://twitter.com/GoldmanSachs/status/1273239095402209281,GoldmanSachs,FALSE,FALSE,FALSE,FALSE
1272896474406322176,https://twitter.com/GoldmanSachs/status/1272896474406322176,GoldmanSachs,FALSE,FALSE,FALSE,FALSE
1270141184212639744,https://twitter.com/GoldmanSachs/status/1270141184212639744,GoldmanSachs,FALSE,FALSE,FALSE,FALSE
1269675526194704386,https://twitter.com/GoldmanSachs/status/1269675526194704386,GoldmanSachs,FALSE,FALSE,FALSE,FALSE
1269282941819109376,https://twitter.com/GoldmanSachs/status/1269282941819109376,GoldmanSachs,FALSE,FALSE,FALSE,FALSE
1268995743601344513,https://twitter.com/GoldmanSachs/status/1268995743601344513,GoldmanSachs,FALSE,FALSE,FALSE,FALSE
1268942242997317632,https://twitter.com/GoldmanSachs/status/1268942242997317632,GoldmanSachs,FALSE,FALSE,FALSE,FALSE
1268320309385539589,https://twitter.com/GoldmanSachs/status/1268320309385539589,GoldmanSachs,FALSE,FALSE,TRUE,FALSE
1268309258615107588,https://twitter.com/GoldmanSachs/status/1268309258615107588,GoldmanSachs,FALSE,FALSE,TRUE,TRUE
1281596579795828738,https://twitter.com/ProcterGamble/status/1281596579795828738,ProcterGamble,FALSE,FALSE,FALSE,FALSE
1281270641589661701,https://twitter.com/ProcterGamble/status/1281270641589661701,ProcterGamble,FALSE,FALSE,FALSE,TRUE
1280958350293905408,https://twitter.com/ljoywilliams/status/1280958350293905408,ljoywilliams,FALSE,FALSE,FALSE,FALSE
1280871826206470146,https://twitter.com/ProcterGamble/status/1280871826206470146,ProcterGamble,FALSE,FALSE,FALSE,FALSE
1274016594436542464,https://twitter.com/ProcterGamble/status/1274016594436542464,ProcterGamble,FALSE,TRUE,FALSE,FALSE
1271804558927368192,https://twitter.com/ProcterGamble/status/1271804558927368192,ProcterGamble,FALSE,FALSE,FALSE,FALSE
1271427319677288449,https://twitter.com/MediaPost/status/1271427319677288449,MediaPost,TRUE,FALSE,FALSE,FALSE
1270891017517105152,https://twitter.com/ProcterGamble/status/1270891017517105152,ProcterGamble,FALSE,FALSE,FALSE,TRUE
1270892705049194501,https://twitter.com/ProcterGamble/status/1270892705049194501,ProcterGamble,FALSE,FALSE,FALSE,FALSE
1270868349128450049,https://twitter.com/ProcterGamble/status/1270868349128450049,ProcterGamble,FALSE,FALSE,FALSE,FALSE
1270883936760205314,https://twitter.com/ProcterGamble/status/1270883936760205314,ProcterGamble,FALSE,FALSE,FALSE,FALSE
1270755101385166849,https://twitter.com/ProcterGamble/status/1270755101385166849,ProcterGamble,FALSE,FALSE,FALSE,FALSE
1270450739228348416,https://twitter.com/Inc/status/1270450739228348416,Inc,FALSE,FALSE,FALSE,FALSE
1270555816114950146,https://twitter.com/ProcterGamble/status/1270555816114950146,ProcterGamble,FALSE,FALSE,FALSE,FALSE
1270491226576490496,https://twitter.com/ProcterGamble/status/1270491226576490496,ProcterGamble,FALSE,FALSE,FALSE,FALSE
1270523947877126145,https://twitter.com/ProcterGamble/status/1270523947877126145,ProcterGamble,FALSE,FALSE,FALSE,FALSE
1270418971045572608,https://twitter.com/ProcterGamble/status/1270418971045572608,ProcterGamble,FALSE,FALSE,FALSE,FALSE
1270169671631695872,https://twitter.com/OWNTV/status/1270169671631695872,OWNTV,FALSE,FALSE,FALSE,FALSE
1269295740418957313,https://twitter.com/ProcterGamble/status/1269295740418957313,ProcterGamble,FALSE,FALSE,FALSE,FALSE
1268178800430456834,https://twitter.com/Always/status/1268178800430456834,Always,TRUE,FALSE,TRUE,FALSE
1268173684264636418,https://twitter.com/Gain/status/1268173684264636418,Gain,TRUE,FALSE,TRUE,FALSE
1268207405856415746,https://twitter.com/Swiffer/status/1268207405856415746,Swiffer,FALSE,FALSE,TRUE,FALSE
1268205471619526660,https://twitter.com/Charmin/status/1268205471619526660,Charmin,FALSE,FALSE,TRUE,FALSE
